# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Oct 25 00:15:47 2021
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,hostname,default_flag,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,sy_dist,sy_disterr1,sy_disterr2
Kepler-1497 b,Kepler-1497,1,5675.00,159.75,-169.00,0,0.95,0.16,-0.08,0,0.96,0.07,-0.06,0,,,
Kepler-1498 b,Kepler-1498,1,5256.00,60.36,-58.16,0,0.81,0.05,-0.04,0,0.86,0.04,-0.04,0,,,
Kepler-1499 b,Kepler-1499,1,5097.00,77.02,-92.24,0,0.78,0.04,-0.04,0,0.82,0.04,-0.04,0,309.8690000,1.5740000,-1.5580000
Kepler-15 b,Kepler-15,1,5515.00,122.00,-130.00,0,0.99,0.06,-0.07,0,1.02,0.04,-0.05,0,739.4120000,11.1580000,-11.1580000
Kepler-150 b,Kepler-150,1,5560.00,100.00,-100.00,0,0.94,0.14,-0.14,0,,,,,891.0920000,17.0210000,-16.4040000
Kepler-150 c,Kepler-150,1,5560.00,100.00,-100.00,0,0.94,0.14,-0.14,0,,,,,891.0920000,17.0210000,-16.4040000
Kepler-150 d,Kepler-150,1,5560.00,100.00,-100.00,0,0.94,0.14,-0.14,0,,,,,891.0920000,17.0210000,-16.4040000
Kepler-150 e,Kepler-150,1,5560.00,100.00,-100.00,0,0.94,0.14,-0.14,0,,,,,891.0920000,17.0210000,-16.4040000
Kepler-150 f,Kepler-150,1,5528.00,122.00,-122.00,0,0.91,,,0,0.97,,,0,891.0920000,17.0210000,-16.4040000
Kepler-1500 b,Kepler-1500,1,5845.00,122.09,-140.57,0,1.00,0.18,-0.10,0,1.00,0.07,-0.07,0,1217.8200000,34.0100000,-32.2500000
Kepler-1501 b,Kepler-1501,1,6229.00,111.62,-123.73,0,1.30,0.54,-0.18,0,1.20,0.17,-0.09,0,749.0600000,7.1370000,-7.0070000
Kepler-1502 b,Kepler-1502,1,6666.00,321.18,-272.08,0,1.72,0.61,-0.33,0,1.44,0.23,-0.17,0,1514.0200000,47.7900000,-44.9900000
Kepler-1503 b,Kepler-1503,1,5069.00,95.03,-73.98,0,0.74,0.05,-0.07,0,0.77,0.05,-0.07,0,1225.5700000,55.8650000,-55.8650000
Kepler-1504 b,Kepler-1504,1,5393.00,102.27,-78.86,0,0.81,0.08,-0.07,0,0.85,0.06,-0.06,0,2435.9400000,186.1100000,-186.1100000
Kepler-1505 b,Kepler-1505,1,5686.00,65.36,-53.94,0,0.86,0.02,-0.03,0,0.93,0.03,-0.04,0,495.1480000,8.3320000,-8.0640000
Kepler-1506 b,Kepler-1506,1,5676.00,104.55,-89.59,0,0.93,0.12,-0.07,0,0.95,0.05,-0.06,0,2366.0200000,164.0100000,-144.4600000
Kepler-1507 b,Kepler-1507,1,5410.00,63.43,-70.14,0,0.85,0.09,-0.06,0,0.89,0.04,-0.05,0,320.4780000,1.4840000,-1.4690000
Kepler-1508 b,Kepler-1508,1,6158.00,294.77,-280.41,0,1.22,0.48,-0.23,0,1.14,0.22,-0.12,0,1260.2800000,32.0300000,-30.5200000
Kepler-1509 b,Kepler-1509,1,5780.00,69.62,-80.25,0,0.99,0.16,-0.08,0,1.00,0.05,-0.05,0,2002.9600000,104.4300000,-94.7600000
Kepler-151 b,Kepler-151,1,5460.00,200.00,-200.00,0,0.83,0.41,-0.41,0,,,,,649.9190000,9.5380000,-9.5380000
Kepler-151 c,Kepler-151,1,5460.00,200.00,-200.00,0,0.83,0.41,-0.41,0,,,,,649.9190000,9.5380000,-9.5380000
Kepler-1510 b,Kepler-1510,1,6200.00,177.72,-224.25,0,1.28,0.46,-0.20,0,1.19,0.15,-0.12,0,1696.2500000,84.7600000,-77.1900000
Kepler-1511 b,Kepler-1511,1,6064.00,72.72,-86.89,0,1.29,0.53,-0.18,0,1.17,0.17,-0.07,0,1475.6000000,36.9200000,-36.9200000
Kepler-1512 b,Kepler-1512,1,4372.00,59.14,-63.70,0,0.67,0.02,-0.06,0,0.73,0.02,-0.10,0,,,
Kepler-1513 b,Kepler-1513,1,5617.00,176.78,-124.96,0,0.97,0.16,-0.08,0,0.99,0.07,-0.05,0,349.2470000,2.5700000,-2.5330000
Kepler-1514 b,Kepler-1514,1,6145.00,99.00,-80.00,0,1.29,0.03,-0.03,0,1.20,0.07,-0.06,0,397.2920000,4.1220000,-4.0390000
Kepler-1514 c,Kepler-1514,1,6145.00,99.00,-80.00,0,1.29,0.03,-0.03,0,1.20,0.07,-0.06,0,397.2920000,4.1220000,-4.0390000
Kepler-1515 b,Kepler-1515,1,6511.00,94.24,-81.34,0,1.41,0.11,-0.10,0,1.30,0.06,-0.05,0,539.3210000,6.6030000,-6.4480000
Kepler-1516 b,Kepler-1516,1,5904.00,92.11,-142.16,0,1.07,0.23,-0.12,0,1.04,0.07,-0.06,0,1358.9500000,43.6700000,-41.0700000
Kepler-1517 b,Kepler-1517,1,7010.00,117.01,-113.20,0,1.95,0.53,-0.37,0,1.58,0.18,-0.15,0,847.2990000,14.5040000,-14.0330000
Kepler-1518 b,Kepler-1518,1,6846.00,320.29,-290.12,0,1.88,0.61,-0.38,0,1.54,0.21,-0.18,0,903.5100000,12.1240000,-11.8120000
Kepler-1519 b,Kepler-1519,1,5644.00,138.77,-112.71,0,0.91,0.10,-0.07,0,0.94,0.06,-0.06,0,1441.6300000,45.9300000,-43.2300000
Kepler-152 b,Kepler-152,1,5088.00,100.00,-100.00,0,0.72,0.04,-0.04,0,,,,,441.0900000,3.1370000,-3.1370000
Kepler-152 c,Kepler-152,1,5088.00,100.00,-100.00,0,0.72,0.04,-0.04,0,,,,,441.0900000,3.1370000,-3.1370000
Kepler-1520 b,Kepler-1520,1,4677.00,82.29,-71.28,0,0.71,0.03,-0.03,0,0.76,0.03,-0.04,0,607.9170000,11.4560000,-11.0470000
Kepler-1521 b,Kepler-1521,1,5042.00,73.64,-58.14,0,0.76,0.02,-0.03,0,0.81,0.03,-0.04,0,206.9830000,1.1250000,-1.1130000
Kepler-1522 b,Kepler-1522,1,5706.00,131.97,-100.71,0,0.93,0.12,-0.07,0,0.96,0.06,-0.06,0,814.1250000,11.0100000,-11.0100000
Kepler-1523 b,Kepler-1523,1,5708.00,150.00,-158.59,0,0.96,0.16,-0.09,0,0.97,0.07,-0.06,0,865.5960000,17.8910000,-17.8910000
Kepler-1524 b,Kepler-1524,1,6179.00,148.99,-210.53,0,1.25,0.52,-0.19,0,1.17,0.18,-0.10,0,381.7730000,3.3440000,-3.2880000
Kepler-1525 b,Kepler-1525,1,5748.00,70.33,-66.29,0,1.04,0.06,-0.04,0,1.07,0.03,-0.03,0,382.9890000,3.1110000,-3.0630000
Kepler-1526 b,Kepler-1526,1,4601.00,88.57,-73.91,0,0.69,0.03,-0.03,0,0.73,0.03,-0.04,0,555.5740000,10.3980000,-10.0280000
Kepler-1527 b,Kepler-1527,1,6224.00,111.75,-166.75,0,1.32,0.52,-0.20,0,1.21,0.17,-0.10,0,1842.1300000,105.5600000,-94.9000000
Kepler-1528 b,Kepler-1528,1,5857.00,88.96,-92.52,0,1.03,0.17,-0.09,0,1.03,0.06,-0.06,0,817.5340000,12.4040000,-12.0440000
Kepler-1529 b,Kepler-1529,1,5048.00,65.08,-97.92,0,0.77,0.03,-0.04,0,0.81,0.04,-0.04,0,661.0140000,11.1870000,-10.8270000
Kepler-153 b,Kepler-153,1,5404.00,200.00,-200.00,0,0.89,0.54,-0.54,0,,,,,459.3680000,3.4390000,-3.3890000
Kepler-153 c,Kepler-153,1,5404.00,200.00,-200.00,0,0.89,0.54,-0.54,0,,,,,459.3680000,3.4390000,-3.3890000
Kepler-1530 b,Kepler-1530,1,5477.00,62.89,-65.13,0,0.88,0.09,-0.05,0,0.92,0.04,-0.04,0,489.8760000,3.8095000,-3.8095000
Kepler-1530 c,Kepler-1530,1,5477.00,62.89,-65.13,0,0.88,0.09,-0.05,0,0.92,0.04,-0.04,0,489.8760000,3.8095000,-3.8095000
Kepler-1531 b,Kepler-1531,1,6260.00,161.61,-182.91,0,1.27,0.55,-0.21,0,1.16,0.20,-0.12,0,666.3340000,5.5750000,-5.4850000
Kepler-1532 b,Kepler-1532,1,5559.00,129.54,-75.54,0,0.88,0.11,-0.07,0,0.91,0.06,-0.06,0,798.2460000,14.9080000,-14.3800000
Kepler-1533 b,Kepler-1533,1,6431.00,243.97,-226.69,0,1.51,0.65,-0.30,0,1.31,0.22,-0.15,0,966.8010000,18.5840000,-17.9070000
Kepler-1534 b,Kepler-1534,1,5442.00,130.03,-110.47,0,0.86,0.09,-0.06,0,0.90,0.05,-0.05,0,,,
Kepler-1535 b,Kepler-1535,1,6021.00,94.56,-92.04,0,1.11,0.10,-0.08,0,1.08,0.04,-0.04,0,897.7330000,14.4560000,-14.0130000
Kepler-1536 b,Kepler-1536,1,4434.00,69.95,-76.77,0,0.67,0.03,-0.04,0,0.71,0.04,-0.05,0,387.2480000,4.6545000,-4.6545000
Kepler-1537 b,Kepler-1537,1,5079.00,106.90,-78.80,0,0.77,0.04,-0.04,0,0.81,0.04,-0.05,0,517.2920000,5.8520000,-5.7260000
Kepler-1538 b,Kepler-1538,1,5837.00,68.83,-71.61,0,1.03,0.26,-0.09,0,1.03,0.05,-0.06,0,1125.3000000,31.3100000,-29.7000000
Kepler-1539 b,Kepler-1539,1,5176.00,55.53,-57.95,0,0.80,0.05,-0.04,0,0.84,0.04,-0.04,0,748.3260000,16.6220000,-15.9260000
Kepler-154 b,Kepler-154,1,5690.00,108.00,-108.00,0,1.00,0.19,-0.19,0,,,,,915.2120000,16.9200000,-16.3270000
Kepler-154 c,Kepler-154,1,5690.00,108.00,-108.00,0,1.00,0.19,-0.19,0,,,,,915.2120000,16.9200000,-16.3270000
Kepler-154 d,Kepler-154,1,5769.00,78.25,-70.85,0,0.98,0.08,-0.06,0,0.98,0.04,-0.04,0,915.2120000,16.9200000,-16.3270000
Kepler-154 e,Kepler-154,1,5769.00,78.25,-70.85,0,0.98,0.08,-0.06,0,0.98,0.04,-0.04,0,915.2120000,16.9200000,-16.3270000
Kepler-154 f,Kepler-154,1,5769.00,78.25,-70.85,0,0.98,0.08,-0.06,0,0.98,0.04,-0.04,0,915.2120000,16.9200000,-16.3270000
Kepler-1540 b,Kepler-1540,1,4540.00,69.37,-88.20,0,0.69,0.03,-0.03,0,0.74,0.03,-0.04,0,244.9600000,0.9030000,-0.8960000
Kepler-1541 b,Kepler-1541,1,5282.00,75.06,-78.58,0,0.81,0.06,-0.04,0,0.86,0.04,-0.04,0,416.6920000,2.5355000,-2.5355000
Kepler-1542 b,Kepler-1542,1,5564.00,63.25,-63.29,0,0.99,0.13,-0.09,0,0.94,0.03,-0.03,0,399.1140000,3.9560000,-3.8800000
Kepler-1542 c,Kepler-1542,1,5564.00,63.25,-63.29,0,0.99,0.13,-0.09,0,0.94,0.03,-0.03,0,399.1140000,3.9560000,-3.8800000
Kepler-1542 d,Kepler-1542,1,5564.00,63.25,-63.29,0,0.99,0.13,-0.09,0,0.94,0.03,-0.03,0,399.1140000,3.9560000,-3.8800000
Kepler-1542 e,Kepler-1542,1,5564.00,63.25,-63.29,0,0.99,0.13,-0.09,0,0.94,0.03,-0.03,0,399.1140000,3.9560000,-3.8800000
Kepler-1543 b,Kepler-1543,1,6561.00,148.25,-171.68,0,1.65,0.74,-0.30,0,1.39,0.23,-0.14,0,921.7840000,13.9050000,-13.9050000
Kepler-1544 b,Kepler-1544,1,4886.00,73.93,-56.64,0,0.74,0.02,-0.02,0,0.81,0.02,-0.03,0,335.0900000,1.6660000,-1.6500000
Kepler-1545 b,Kepler-1545,1,5201.00,136.42,-84.36,0,0.80,0.05,-0.05,0,0.84,0.04,-0.05,0,729.9640000,12.9055000,-12.9055000
Kepler-1546 b,Kepler-1546,1,5623.00,325.49,-260.22,0,0.93,0.17,-0.09,0,0.95,0.11,-0.07,0,931.9560000,22.9660000,-21.9050000
Kepler-1547 b,Kepler-1547,1,6078.00,94.46,-139.23,0,1.18,0.36,-0.14,0,1.12,0.10,-0.08,0,674.6950000,6.0290000,-5.9240000
Kepler-1548 b,Kepler-1548,1,5706.00,63.43,-77.25,0,0.97,0.19,-0.07,0,0.99,0.04,-0.05,0,872.2790000,18.7950000,-18.0310000
Kepler-1549 b,Kepler-1549,1,5324.00,103.58,-124.08,0,0.84,0.07,-0.05,0,0.88,0.04,-0.05,0,803.0520000,16.4180000,-15.7850000
Kepler-155 b,Kepler-155,1,4508.00,100.00,-100.00,0,0.62,0.03,-0.03,0,,,,,293.4990000,2.2790000,-2.2790000
Kepler-155 c,Kepler-155,1,4508.00,100.00,-100.00,0,0.62,0.03,-0.03,0,,,,,293.4990000,2.2790000,-2.2790000
Kepler-1550 b,Kepler-1550,1,5991.00,161.09,-159.37,0,1.11,0.26,-0.14,0,1.07,0.10,-0.08,0,1179.0100000,33.5100000,-31.7400000
Kepler-1551 b,Kepler-1551,1,6136.00,242.35,-164.67,0,1.22,0.42,-0.18,0,1.14,0.17,-0.09,0,1463.7200000,53.0450000,-53.0450000
Kepler-1552 b,Kepler-1552,1,5202.00,85.40,-75.40,0,0.78,0.02,-0.02,0,0.85,0.03,-0.04,0,769.0960000,13.1565000,-13.1565000
Kepler-1553 b,Kepler-1553,1,5288.00,98.79,-66.74,0,0.81,0.06,-0.05,0,0.85,0.04,-0.05,0,692.5940000,11.7265000,-11.7265000
Kepler-1554 b,Kepler-1554,1,5297.00,102.50,-97.44,0,0.81,0.06,-0.06,0,0.84,0.05,-0.06,0,946.8470000,31.6430000,-29.6950000
Kepler-1555 b,Kepler-1555,1,5866.00,71.46,-82.62,0,1.06,0.30,-0.10,0,1.04,0.06,-0.06,0,2013.2700000,122.2300000,-109.2700000
Kepler-1556 b,Kepler-1556,1,5608.00,69.12,-91.90,0,0.95,0.19,-0.07,0,0.97,0.05,-0.05,0,944.5400000,25.0215000,-25.0215000
Kepler-1557 b,Kepler-1557,1,6099.00,112.00,-191.52,0,1.17,0.38,-0.15,0,1.11,0.14,-0.10,0,1380.1600000,45.5250000,-45.5250000
Kepler-1558 b,Kepler-1558,1,5101.00,59.21,-59.69,0,0.79,0.04,-0.04,0,0.83,0.04,-0.04,0,325.7370000,1.5315000,-1.5315000
Kepler-1559 b,Kepler-1559,1,5316.00,98.57,-97.87,0,0.82,0.06,-0.05,0,0.86,0.04,-0.05,0,614.8270000,9.5220000,-9.5220000
Kepler-156 b,Kepler-156,1,5094.00,100.00,-100.00,0,0.81,0.05,-0.05,0,,,,,443.4830000,3.4940000,-3.4940000
Kepler-156 c,Kepler-156,1,5094.00,100.00,-100.00,0,0.81,0.05,-0.05,0,,,,,443.4830000,3.4940000,-3.4940000
Kepler-1560 b,Kepler-1560,1,5815.00,103.32,-136.29,0,1.02,0.20,-0.10,0,1.02,0.06,-0.06,0,502.4970000,4.2660000,-4.1950000
Kepler-1561 b,Kepler-1561,1,5957.00,196.63,-233.87,0,1.11,0.27,-0.15,0,1.07,0.12,-0.09,0,839.0760000,18.9350000,-18.1310000
Kepler-1562 b,Kepler-1562,1,5760.00,63.34,-73.97,0,1.05,0.29,-0.11,0,1.02,0.06,-0.05,0,2060.7200000,95.4000000,-95.4000000
Kepler-1563 b,Kepler-1563,1,5765.00,100.22,-106.69,0,0.99,0.15,-0.08,0,1.00,0.05,-0.05,0,616.6970000,,
Kepler-1564 b,Kepler-1564,1,5528.00,77.11,-90.36,0,0.90,0.11,-0.05,0,0.93,0.04,-0.05,0,908.8050000,19.3200000,-18.5460000
Kepler-1565 b,Kepler-1565,1,4940.00,81.88,-52.60,0,0.73,0.04,-0.06,0,0.76,0.04,-0.06,0,629.9300000,11.5960000,-11.1920000
Kepler-1566 b,Kepler-1566,1,5254.00,97.81,-89.64,0,0.81,0.06,-0.05,0,0.84,0.04,-0.05,0,466.5860000,3.6975000,-3.6975000
Kepler-1567 b,Kepler-1567,1,5655.00,149.03,-167.77,0,0.93,0.13,-0.07,0,0.95,0.06,-0.06,0,1206.1100000,45.3500000,-42.2400000
Kepler-1568 b,Kepler-1568,1,5956.00,69.05,-55.35,0,1.19,0.18,-0.13,0,1.09,0.04,-0.04,0,916.3130000,14.3460000,-13.9180000
Kepler-1569 b,Kepler-1569,1,6319.00,179.66,-219.91,0,1.40,0.61,-0.25,0,1.25,0.21,-0.13,0,945.4540000,16.1350000,-16.1350000
Kepler-157 b,Kepler-157,1,5774.00,125.00,-125.00,0,1.04,0.20,-0.20,0,,,,,773.7130000,10.4850000,-10.4850000
Kepler-157 c,Kepler-157,1,5774.00,125.00,-125.00,0,1.04,0.20,-0.20,0,,,,,773.7130000,10.4850000,-10.4850000
Kepler-157 d,Kepler-157,1,5866.00,81.11,-62.35,0,1.03,0.10,-0.07,0,1.02,0.04,-0.04,0,773.7130000,10.4850000,-10.4850000
Kepler-1570 b,Kepler-1570,1,5550.00,289.64,-239.62,0,0.89,0.15,-0.08,0,0.92,0.09,-0.07,0,918.9950000,14.2390000,-13.8180000
Kepler-1571 b,Kepler-1571,1,6297.00,339.05,-313.54,0,1.39,0.62,-0.30,0,1.23,0.25,-0.16,0,675.3030000,7.7825000,-7.7825000
Kepler-1572 b,Kepler-1572,1,5618.00,62.91,-70.62,0,0.95,0.19,-0.07,0,0.97,0.04,-0.04,0,946.6020000,12.8675000,-12.8675000
Kepler-1573 b,Kepler-1573,1,5808.00,84.07,-98.49,0,1.00,0.18,-0.08,0,1.01,0.05,-0.05,0,1455.3600000,57.6500000,-53.4800000
Kepler-1574 b,Kepler-1574,1,5892.00,85.09,-107.29,0,1.08,0.23,-0.10,0,1.06,0.06,-0.06,0,1384.1600000,51.0300000,-47.5900000
Kepler-1575 b,Kepler-1575,1,5667.00,140.13,-92.37,0,0.92,0.14,-0.07,0,0.95,0.06,-0.06,0,1246.9200000,41.7100000,-39.1400000
Kepler-1576 b,Kepler-1576,1,5876.00,104.99,-147.58,0,1.06,0.28,-0.11,0,1.05,0.07,-0.07,0,460.9100000,2.7490000,-2.7160000
Kepler-1577 b,Kepler-1577,1,4862.00,84.27,-75.08,0,0.74,0.03,-0.03,0,0.78,0.04,-0.04,0,510.0290000,6.6340000,-6.4690000
Kepler-1578 b,Kepler-1578,1,5545.00,73.20,-74.33,0,0.86,0.09,-0.07,0,0.90,0.05,-0.07,0,1064.0500000,40.2200000,-37.4400000
Kepler-1579 b,Kepler-1579,1,4584.00,61.63,-74.20,0,0.70,0.02,-0.03,0,0.75,0.03,-0.04,0,,,
Kepler-158 b,Kepler-158,1,4623.00,200.00,-200.00,0,0.62,0.08,-0.08,0,,,,,315.1770000,2.1110000,-2.0830000
Kepler-158 c,Kepler-158,1,4623.00,200.00,-200.00,0,0.62,0.08,-0.08,0,,,,,315.1770000,2.1110000,-2.0830000
Kepler-1580 b,Kepler-1580,1,6228.00,75.22,-81.47,0,2.15,0.30,-0.30,0,1.47,0.11,-0.11,0,1002.0200000,24.9800000,-23.8040000
Kepler-1581 b,Kepler-1581,1,6022.00,81.89,-66.79,0,1.23,0.20,-0.14,0,1.12,0.06,-0.04,0,493.1750000,5.8170000,-5.6860000
Kepler-1582 b,Kepler-1582,1,3208.00,24.62,-23.86,0,0.30,0.02,-0.03,0,0.28,0.03,-0.03,0,78.8906000,0.4421000,-0.4372000
Kepler-1583 b,Kepler-1583,1,5645.00,83.87,-81.55,0,0.91,0.12,-0.07,0,0.94,0.05,-0.06,0,403.9330000,2.9250000,-2.8830000
Kepler-1584 b,Kepler-1584,1,6069.00,86.35,-93.46,0,1.13,0.28,-0.12,0,1.10,0.09,-0.07,0,1416.3100000,38.5700000,-36.6200000
Kepler-1585 b,Kepler-1585,1,5538.00,111.30,-154.22,0,0.91,0.12,-0.06,0,0.94,0.05,-0.05,0,944.4650000,33.9060000,-31.6710000
Kepler-1586 b,Kepler-1586,1,6681.00,268.00,-299.60,0,1.75,0.69,-0.37,0,1.45,0.23,-0.19,0,552.5500000,4.5620000,-4.4890000
Kepler-1587 b,Kepler-1587,1,5933.00,79.13,-77.98,0,1.22,0.19,-0.15,0,1.08,0.06,-0.04,0,1026.4800000,18.4400000,-17.8100000
Kepler-1588 b,Kepler-1588,1,5817.00,69.45,-56.87,0,0.99,0.12,-0.08,0,0.96,0.04,-0.05,0,924.1410000,15.5540000,-15.5540000
Kepler-1589 b,Kepler-1589,1,6166.00,169.76,-232.41,0,1.25,0.50,-0.18,0,1.18,0.17,-0.11,0,1513.1400000,65.6300000,-60.4800000
Kepler-159 b,Kepler-159,1,4625.00,100.00,-100.00,0,0.66,0.03,-0.03,0,,,,,373.7440000,3.1500000,-3.0990000
Kepler-159 c,Kepler-159,1,4625.00,100.00,-100.00,0,0.66,0.03,-0.03,0,,,,,373.7440000,3.1500000,-3.0990000
Kepler-1590 b,Kepler-1590,1,6053.00,122.92,-137.00,0,1.16,0.34,-0.14,0,1.11,0.10,-0.07,0,771.1520000,10.8200000,-10.5310000
Kepler-1591 b,Kepler-1591,1,6082.00,168.06,-232.08,0,1.16,0.36,-0.17,0,1.10,0.13,-0.10,0,1419.5800000,49.9800000,-46.7600000
Kepler-1592 b,Kepler-1592,1,6213.00,223.89,-246.35,0,1.28,0.57,-0.23,0,1.18,0.20,-0.12,0,1639.4700000,70.1400000,-64.7000000
Kepler-1593 b,Kepler-1593,1,4995.00,243.24,-219.42,0,0.77,0.07,-0.05,0,0.81,0.06,-0.05,0,638.2490000,13.3780000,-12.8500000
Kepler-1594 b,Kepler-1594,1,5946.00,94.80,-125.41,0,1.08,0.26,-0.11,0,1.06,0.07,-0.07,0,976.8680000,23.0500000,-22.0290000
Kepler-1595 b,Kepler-1595,1,5203.00,61.17,-66.07,0,0.80,0.05,-0.04,0,0.84,0.04,-0.04,0,845.0220000,21.8580000,-20.8020000
Kepler-1596 b,Kepler-1596,1,5706.00,76.54,-66.32,0,0.92,0.11,-0.07,0,0.95,0.05,-0.07,0,2146.2300000,147.3900000,-129.9800000
Kepler-1597 b,Kepler-1597,1,6377.00,131.93,-114.19,0,1.39,0.61,-0.21,0,1.25,0.20,-0.11,0,1221.0500000,24.1200000,-23.2200000
Kepler-1598 b,Kepler-1598,1,5940.00,75.00,-88.75,0,1.09,0.31,-0.10,0,1.07,0.07,-0.06,0,619.8620000,7.2165000,-7.2165000
Kepler-1599 b,Kepler-1599,1,5767.00,97.64,-125.25,0,0.99,0.18,-0.09,0,0.99,0.06,-0.05,0,1328.2000000,38.8400000,-36.7200000
Kepler-16 b,Kepler-16,1,4450.00,150.00,-150.00,0,0.65,0.00,0.00,0,0.69,0.00,0.00,0,75.0852000,0.1541000,-0.1536000
Kepler-160 b,Kepler-160,1,5471.00,115.00,-37.00,0,1.12,0.01,-0.04,0,,,,,937.0130000,16.4520000,-15.9040000
Kepler-160 c,Kepler-160,1,5471.00,115.00,-37.00,0,1.12,0.01,-0.04,0,,,,,937.0130000,16.4520000,-15.9040000
Kepler-160 d,Kepler-160,1,5471.00,115.00,-37.00,0,1.12,0.01,-0.04,0,,,,,937.0130000,16.4520000,-15.9040000
Kepler-1600 b,Kepler-1600,1,5214.00,66.69,-91.43,0,0.82,0.05,-0.04,0,0.86,0.04,-0.04,0,1030.8100000,34.2705000,-34.2705000
Kepler-1601 b,Kepler-1601,1,5869.00,90.84,-118.62,0,1.07,0.31,-0.12,0,1.04,0.07,-0.06,0,644.4560000,6.2810000,-6.1630000
Kepler-1602 b,Kepler-1602,1,6296.00,217.69,-152.70,0,1.36,0.58,-0.22,0,1.22,0.20,-0.11,0,629.8040000,5.5640000,-5.4690000
Kepler-1603 b,Kepler-1603,1,6241.00,116.66,-168.54,0,1.31,0.48,-0.18,0,1.21,0.15,-0.10,0,2712.5800000,248.9700000,-211.1400000
Kepler-1604 b,Kepler-1604,1,4976.00,49.62,-51.36,0,0.76,0.03,-0.03,0,0.81,0.03,-0.04,0,541.1890000,6.3290000,-6.1880000
Kepler-1605 b,Kepler-1605,1,5280.00,56.11,-59.11,0,0.82,0.06,-0.05,0,0.86,0.04,-0.04,0,546.2300000,6.6415000,-6.6415000
Kepler-1606 b,Kepler-1606,1,5422.00,59.86,-63.50,0,0.86,0.08,-0.05,0,0.90,0.04,-0.04,0,831.2870000,18.4660000,-17.6940000
Kepler-1607 b,Kepler-1607,1,6116.00,118.51,-199.25,0,1.21,0.43,-0.18,0,1.14,0.14,-0.10,0,1286.1000000,38.8600000,-38.8600000
Kepler-1608 b,Kepler-1608,1,4992.00,119.01,-72.99,0,0.72,0.05,-0.07,0,0.75,0.05,-0.07,0,,,
Kepler-1609 b,Kepler-1609,1,6132.00,88.96,-146.65,0,1.27,0.51,-0.17,0,1.18,0.16,-0.09,0,1826.0400000,100.8800000,-91.0300000
Kepler-161 b,Kepler-161,1,5078.00,100.00,-100.00,0,0.81,0.05,-0.05,0,,,,,434.6320000,3.1000000,-3.0560000
Kepler-161 c,Kepler-161,1,5078.00,100.00,-100.00,0,0.81,0.05,-0.05,0,,,,,434.6320000,3.1000000,-3.0560000
Kepler-1610 b,Kepler-1610,1,5383.00,61.72,-82.73,0,0.87,0.09,-0.04,0,0.91,0.04,-0.04,0,864.3310000,24.2205000,-24.2205000
Kepler-1611 b,Kepler-1611,1,5605.00,89.65,-122.47,0,0.93,0.17,-0.07,0,0.94,0.04,-0.05,0,908.4440000,,
Kepler-1612 b,Kepler-1612,1,5643.00,104.98,-130.31,0,0.94,0.16,-0.07,0,0.96,0.05,-0.05,0,764.7260000,13.7380000,-13.2690000
Kepler-1613 b,Kepler-1613,1,6005.00,92.89,-111.57,0,1.12,0.24,-0.12,0,1.08,0.08,-0.07,0,1508.3300000,65.0800000,-60.0000000
Kepler-1614 b,Kepler-1614,1,5121.00,50.38,-46.14,0,0.76,0.05,-0.07,0,0.79,0.05,-0.06,0,1191.1900000,46.1800000,-42.9100000
Kepler-1615 b,Kepler-1615,1,5865.00,85.98,-105.58,0,1.05,0.24,-0.09,0,1.04,0.06,-0.06,0,1393.8300000,39.1500000,-37.1100000
Kepler-1616 b,Kepler-1616,1,6266.00,93.46,-92.78,0,1.34,0.62,-0.19,0,1.21,0.19,-0.10,0,1137.8100000,17.5300000,-17.5300000
Kepler-1617 b,Kepler-1617,1,6167.00,84.79,-77.96,0,1.22,0.38,-0.15,0,1.15,0.13,-0.08,0,898.3100000,12.7090000,-12.7090000
Kepler-1618 b,Kepler-1618,1,6620.00,213.78,-143.89,0,1.65,0.68,-0.29,0,1.41,0.22,-0.15,0,1229.2500000,27.6250000,-27.6250000
